nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;2.0;10.0;8.19;;8.56;13.43
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;3.0;10.0;8.26;;8.58;13.3
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;4.0;10.0;8.35;;8.55;12.89
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;5.0;10.0;8.43;;8.54;12.72
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;6.0;10.0;8.5;;8.44;12.38
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;7.0;10.0;8.59;;8.4;12.08
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;8.0;10.0;8.6;;8.39;11.96
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;9.0;11.0;8.67;;8.37;11.79
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;10.0;11.0;8.72;;8.37;11.58
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;12.0;10.0;9.24;;8.36;9.9
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;14.0;9.0;9.6;;8.36;8.72
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;16.0;10.0;9.94;;8.36;7.36
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;18.0;10.0;10.18;;8.35;6.71
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;20.0;10.0;10.23;;8.33;6.14
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;22.0;10.0;10.29;;8.33;5.37
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;24.0;10.0;10.08;;8.32;4.94
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;26.0;10.0;9.9;;8.31;4.84
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;28.0;10.0;9.86;;8.32;4.73
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;30.0;11.0;9.71;;8.31;4.7
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;32.0;10.0;9.6;;8.3;4.66
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;34.0;10.0;9.55;;8.28;4.63
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;36.0;10.0;9.3;;8.23;4.57
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;38.0;9.0;9.33;;8.24;4.56
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;40.0;11.0;9.06;;8.22;4.53
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;05/09/2013;09:00;41.0;10.0;8.73;;8.08;4.52
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;0.2;12.0;8.02;;7.46;12.58
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;1.0;12.0;8.07;;7.44;12.58
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;2.0;12.0;8.04;;7.45;12.56
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;3.0;12.0;8.17;;7.46;12.5
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;4.0;12.0;8.21;;7.46;12.07
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;5.0;12.0;8.21;;7.49;11.93
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;6.0;12.0;8.29;;7.49;11.81
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;7.0;12.0;8.29;;7.49;11.53
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;8.0;12.0;8.32;;7.49;11.21
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;9.0;12.0;8.4;;7.51;10.82
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;10.0;11.0;8.54;;7.5;10.4
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;11.0;11.0;8.89;;7.54;9.08
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;12.0;10.0;9.59;;7.58;7.98
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;13.0;10.0;9.88;;7.59;7.39
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;14.0;10.0;9.98;;7.63;6.88
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;15.0;11.0;10.04;;7.63;6.43
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;16.0;11.0;10.04;;7.62;6.18
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;17.0;11.0;10.06;;7.62;5.94
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;18.0;11.0;9.88;;7.6;5.76
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;19.0;10.0;9.76;;7.56;5.67
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;20.0;11.0;9.73;;7.55;5.52
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;21.0;11.0;9.66;;7.54;5.47
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;22.0;11.0;9.61;;7.54;5.41
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;24.0;11.0;9.54;;7.54;5.26
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;26.0;11.0;9.34;;7.53;5.12
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;28.0;12.0;9.18;;7.52;5.06
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;30.0;11.0;9.15;;7.5;5.02
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;09/09/2014;09:00;32.0;11.0;9.0;;7.48;4.99
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;0.2;13.0;7.83;;9.0;13.84
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;1.0;12.0;7.77;;8.96;13.84
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;2.0;12.0;7.71;;8.94;13.8
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;3.0;12.0;7.72;;8.94;13.75
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;4.0;12.0;7.68;;8.91;13.72
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;5.0;12.0;7.73;;8.93;13.38
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;6.0;12.0;7.78;;8.92;13.07
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;7.0;12.0;7.81;;8.93;12.93
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;8.0;13.0;7.86;;8.92;12.78
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;9.0;12.0;7.87;;8.92;12.42
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;10.0;12.0;7.99;;8.92;11.95
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;11.0;11.0;9.12;;9.04;9.92
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;12.0;11.0;10.08;;9.16;8.83
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;13.0;11.0;10.38;;9.17;7.67
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;14.0;12.0;10.46;;9.14;7.16
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;15.0;12.0;10.49;;9.13;6.8
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;16.0;12.0;10.52;;9.08;6.0
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;17.0;12.0;10.47;;9.03;5.64
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;18.0;12.0;10.3;;9.0;5.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;19.0;12.0;10.26;;8.98;5.4
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;20.0;12.0;10.2;;8.96;5.38
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;21.0;12.0;10.1;;8.94;5.21
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;22.0;12.0;9.97;;8.9;5.12
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;23.0;12.0;9.84;;8.84;5.03
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;24.0;12.0;9.71;;8.82;4.99
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;25.0;13.0;9.64;;8.8;4.89
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;26.0;12.0;9.52;;8.77;4.83
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;27.0;13.0;9.4;;8.78;4.81
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;28.0;12.0;9.36;;8.75;4.79
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;29.0;12.0;9.28;;8.74;4.74
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;30.0;12.0;9.2;;8.72;4.69
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;31.0;12.0;9.08;;8.7;4.66
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;32.0;12.0;8.99;;8.68;4.66
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;33.0;13.0;8.94;;8.68;4.63
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;34.0;12.0;8.85;;8.67;4.61
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;35.0;12.0;8.83;;8.65;4.61
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;36.0;12.0;8.82;;8.66;4.57
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;37.0;12.0;8.73;;8.63;4.55
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;31/08/2015;10:00;38.0;12.0;8.65;;8.64;4.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;0.2;13.0;7.71;;6.43;14.06
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;0.9;13.0;7.96;;6.54;13.95
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;2.0;13.0;7.8;;6.55;13.72
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;3.1;13.0;7.69;;6.55;13.65
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;4.1;13.0;7.66;;6.57;13.63
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;5.0;13.0;7.75;;6.54;13.59
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;6.1;12.0;7.61;;6.56;13.58
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;6.9;12.0;7.68;;6.59;13.53
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;8.0;12.0;7.54;;6.75;13.48
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;9.0;12.0;7.67;;6.56;13.39
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;9.9;12.0;8.25;;6.66;12.39
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;11.0;11.0;9.36;;6.75;8.84
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;12.0;10.0;10.77;;6.83;8.55
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;13.0;10.0;10.94;;6.84;7.83
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;14.0;10.0;10.94;;6.83;7.2
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;15.1;11.0;10.91;;6.79;6.88
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;16.1;11.0;10.87;;6.74;6.44
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;17.1;11.0;10.82;;6.7;6.12
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;18.1;10.0;10.72;;6.65;5.82
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;19.0;11.0;10.57;;6.61;5.65
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;20.0;11.0;10.49;;6.54;5.55
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;21.5;11.0;9.97;;6.45;5.34
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;22.9;11.0;10.22;;6.36;5.18
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;24.5;11.0;10.17;;6.36;4.94
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;26.0;11.0;9.96;;6.29;4.68
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;27.5;11.0;9.69;;6.17;4.6
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;29.1;11.0;9.53;;6.15;4.68
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;30.6;11.0;9.49;;6.1;4.55
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;32.1;11.0;9.42;;6.08;4.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;33.7;11.0;9.41;;6.02;4.53
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;35.0;11.0;9.39;;6.01;4.49
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;36.4;11.0;9.17;;5.94;4.37
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde Hydrolab CIH;;13/09/2016;14:00;37.5;11.0;8.33;;5.81;4.35
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.045;9.7;9.83;;;8.537
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.067;7.3;9.84;;;8.53
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.079;12.6;9.83;;;8.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.08;12.6;9.84;;;8.541
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.127;10.7;9.84;;;8.532
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.131;12.4;9.84;;;8.534
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.138;12.7;9.83;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.143;12.7;9.83;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.147;12.6;9.84;;;8.535
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.164;12.6;9.84;;;8.537
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.174;12.7;9.84;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:21;0.177;12.6;9.84;;;8.537
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.187;12.7;9.84;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.189;12.7;9.84;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.192;12.6;9.84;;;8.538
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.193;12.7;9.83;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.197;12.6;9.84;;;8.539
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.243;12.6;9.84;;;8.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.253;12.6;9.84;;;8.54
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.259;12.6;9.84;;;8.541
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.262;12.6;9.84;;;8.542
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.263;12.6;9.84;;;8.541
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.264;12.6;9.84;;;8.542
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.267;12.6;9.83;;;8.541
Suivi des lacs sentinelles;Cos;Cos : point de prélèvement 1;sonde exo;;28/09/2017;09:22;0.277;12.6;9.84;;;8.528
