nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.119;3.0;11.59;55.4;5.92;11.456
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.132;3.0;11.61;55.1;5.92;11.457
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.142;3.0;11.62;55.4;5.92;11.456
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.15;3.0;11.64;55.8;5.91;11.454
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.158;3.0;11.65;56.3;5.9;11.454
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.166;3.0;11.66;56.9;5.89;11.453
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.174;3.0;11.67;57.4;5.88;11.452
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.184;3.0;11.68;57.8;5.88;11.451
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.192;3.0;11.69;61.6;5.81;11.45
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.2;3.0;11.7;60.9;5.82;11.449
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.208;3.0;11.7;60.4;5.83;11.449
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.216;3.0;11.71;60.9;5.82;11.446
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.226;3.0;11.71;60.9;5.82;11.444
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.234;3.0;11.72;60.7;5.83;11.442
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.242;3.0;11.72;60.3;5.83;11.44
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.25;3.0;11.73;60.0;5.84;11.439
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.26;3.0;11.73;59.6;5.85;11.439
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.268;3.0;11.73;59.1;5.85;11.44
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.276;3.0;11.74;58.9;5.86;11.44
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.284;3.0;11.74;58.7;5.86;11.44
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.292;3.0;11.74;58.6;5.86;11.439
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:00;0.297;3.0;11.77;54.5;5.93;11.401
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.298;3.0;11.77;54.8;5.93;11.402
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.299;3.0;11.74;58.6;5.86;11.437
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.3;3.0;11.77;54.9;5.93;11.402
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.301;3.0;11.78;54.7;5.93;11.404
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.302;3.0;11.78;54.7;5.93;11.409
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.303;3.0;11.78;54.7;5.93;11.412
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.304;3.0;11.78;54.7;5.93;11.418
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.305;3.0;11.78;54.5;5.93;11.421
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.306;3.0;11.75;58.4;5.87;11.437
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.307;3.0;11.78;53.9;5.95;11.425
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.308;3.0;11.78;53.2;5.96;11.426
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.309;3.0;11.78;53.6;5.95;11.425
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.31;3.0;11.78;56.0;5.91;11.421
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.311;3.0;11.78;58.2;5.87;11.403
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:59;0.312;3.0;11.78;54.9;5.93;11.399
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.313;3.0;11.75;58.3;5.87;11.437
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.314;3.0;11.77;56.5;5.9;11.4
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.315;3.0;11.77;56.5;5.9;11.395
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.316;3.0;11.77;56.7;5.9;11.392
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.317;3.0;11.75;58.2;5.87;11.436
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;13:58;0.318;3.0;11.75;58.1;5.87;11.434
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.32;3.0;11.75;50.5;6.01;11.415
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.324;3.0;11.75;51.5;5.99;11.413
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.329;3.0;11.75;51.3;5.99;11.411
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.332;3.0;11.75;51.1;5.99;11.408
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.336;3.0;11.75;51.3;5.99;11.406
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.34;3.0;11.75;52.0;5.98;11.403
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.345;3.0;11.74;52.4;5.97;11.4
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.352;3.0;11.74;52.5;5.97;11.396
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.357;3.0;11.74;52.5;5.97;11.394
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.363;3.0;11.74;52.4;5.97;11.39
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.367;3.0;11.74;52.2;5.98;11.388
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.373;3.0;11.74;52.0;5.98;11.385
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.384;3.0;11.74;52.0;5.98;11.383
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.395;3.0;11.74;52.1;5.98;11.38
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.408;3.0;11.74;52.2;5.98;11.378
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.423;3.0;11.74;52.1;5.98;11.375
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.444;3.0;11.74;52.0;5.98;11.373
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;0.464;3.0;11.74;51.9;5.98;11.371
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;1.215;3.0;11.74;51.9;5.98;11.368
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;1.321;3.0;11.74;51.9;5.98;11.365
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;1.443;3.0;11.74;52.0;5.98;11.362
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:01;1.479;3.0;11.74;51.9;5.98;11.358
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.488;3.0;11.74;51.9;5.98;11.355
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.516;3.0;11.74;51.8;5.98;11.352
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.567;3.0;11.74;51.8;5.98;11.349
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.618;3.0;11.74;51.8;5.98;11.346
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.655;3.0;11.74;51.8;5.98;11.343
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.692;3.0;11.73;51.6;5.99;11.34
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.728;3.0;11.73;51.5;5.99;11.337
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.767;3.0;11.73;51.3;5.99;11.333
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.816;3.0;11.73;51.4;5.99;11.33
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.859;3.0;11.73;51.4;5.99;11.326
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.899;3.0;11.73;51.5;5.99;11.323
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.94;3.0;11.73;51.6;5.99;11.319
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;1.99;3.0;11.73;51.6;5.99;11.316
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;2.032;3.0;11.73;51.6;5.98;11.311
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;2.074;3.0;11.73;51.6;5.99;11.307
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;2.866;3.0;11.73;51.4;5.99;11.303
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;2.949;3.0;11.73;51.3;5.99;11.299
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.103;3.0;11.73;51.3;5.99;11.294
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.118;3.0;11.73;51.3;5.99;11.29
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.159;3.0;11.73;51.2;5.99;11.286
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.224;3.0;11.73;51.1;5.99;11.282
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.271;3.0;11.72;51.0;6.0;11.277
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.316;3.0;11.72;50.9;6.0;11.273
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.349;3.0;11.72;51.0;6.0;11.267
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.38;3.0;11.72;51.0;6.0;11.261
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.408;3.0;11.72;50.9;6.0;11.254
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.441;3.0;11.72;50.9;6.0;11.247
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.471;3.0;11.72;50.9;6.0;11.238
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.504;3.0;11.72;50.9;6.0;11.229
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.538;3.0;11.71;51.0;6.0;11.214
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.573;3.0;11.71;51.0;6.0;11.199
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.618;3.0;11.71;51.0;6.0;11.18
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.655;3.0;11.72;50.8;6.0;11.163
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.692;3.0;11.72;50.8;6.0;11.141
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.726;3.0;11.72;50.9;6.0;11.122
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.76;3.0;11.73;50.9;6.0;11.098
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;3.802;3.0;11.73;50.8;6.0;11.076
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;4.675;3.0;11.74;50.7;6.0;11.049
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;4.791;3.0;11.75;50.8;6.0;11.025
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;4.958;3.0;11.76;50.8;6.0;10.995
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.015;3.0;11.77;50.9;6.0;10.969
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.086;3.0;11.78;50.9;6.0;10.938
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.166;3.0;11.79;51.0;5.99;10.915
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.24;3.0;11.8;51.0;5.99;10.887
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.321;3.0;11.81;51.1;5.99;10.862
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.403;3.0;11.82;51.2;5.99;10.833
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.461;3.0;11.83;51.1;5.99;10.808
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.52;3.0;11.84;51.0;5.99;10.779
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.578;3.0;11.85;51.0;5.99;10.755
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.64;3.0;11.86;50.9;6.0;10.73
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.694;3.0;11.87;50.9;6.0;10.709
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.746;3.0;11.88;51.0;5.99;10.686
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;5.795;3.0;11.88;51.1;5.99;10.667
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.548;3.0;11.89;51.0;5.99;10.645
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.611;3.0;11.9;50.9;6.0;10.627
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.71;3.0;11.9;50.8;6.0;10.608
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.775;3.0;11.91;50.7;6.0;10.591
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.793;3.0;11.92;50.6;6.0;10.573
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.857;3.0;11.92;50.5;6.0;10.557
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:02;6.933;3.0;11.92;50.5;6.0;10.541
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;6.989;3.0;11.92;50.5;6.0;10.525
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.044;3.0;11.92;50.4;6.0;10.491
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.092;3.0;11.93;50.3;6.01;10.482
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.158;3.0;11.93;50.3;6.01;10.441
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.211;3.0;11.93;50.2;6.01;10.43
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.259;3.0;11.93;50.2;6.01;10.403
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.307;3.0;11.94;50.2;6.01;10.377
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.36;3.0;11.94;50.0;6.01;10.346
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.402;3.0;11.94;49.9;6.01;10.293
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.441;3.0;11.94;50.0;6.01;10.271
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.48;3.0;11.95;50.1;6.01;10.209
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.516;3.0;11.95;50.2;6.01;10.187
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.557;3.0;11.96;50.3;6.01;10.125
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.589;3.0;11.98;50.3;6.0;10.078
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.619;3.0;11.98;50.2;6.01;10.036
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.649;3.0;11.99;50.1;6.01;9.99
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;7.68;3.0;12.0;50.0;6.01;9.945
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.479;3.0;12.02;49.9;6.01;9.888
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.6;3.0;12.02;49.8;6.01;9.839
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.714;3.0;12.05;43.4;6.13;9.773
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.731;3.0;12.06;43.4;6.13;9.707
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.783;3.0;12.1;43.6;6.12;9.635
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.822;3.0;12.14;43.7;6.12;9.565
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.853;3.0;12.17;42.9;6.13;9.482
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.889;3.0;12.21;42.1;6.15;9.403
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.929;3.0;12.25;41.2;6.16;9.319
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;8.97;3.0;12.3;40.3;6.18;9.244
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.011;3.0;12.35;39.6;6.19;9.152
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.028;3.0;12.41;38.9;6.2;9.073
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.071;3.0;12.48;38.3;6.21;8.988
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.082;3.0;12.54;37.8;6.22;8.91
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.116;3.0;12.6;37.5;6.23;8.818
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.144;3.0;12.66;37.2;6.23;8.742
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.175;3.0;12.73;36.9;6.24;8.664
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.228;3.0;12.79;36.6;6.24;8.6
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.261;3.0;12.84;36.3;6.25;8.526
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.294;3.0;12.91;36.2;6.25;8.462
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.312;3.0;12.98;36.0;6.25;8.406
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.357;3.0;13.04;29.7;6.37;8.35
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.385;3.0;13.1;30.5;6.35;8.285
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.412;3.0;13.16;28.5;6.39;8.234
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.438;3.0;13.21;27.1;6.41;8.183
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.47;3.0;13.26;27.0;6.41;8.141
Suivi des lacs sentinelles;Cornu;Cornu : point de prélèvement 1;sonde exo;;01/09/2014;14:03;9.496;3.0;13.3;27.0;6.41;8.1
