nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.168;;10.76;;7.04;11.595
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.177;;10.27;;5.61;11.753
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.184;;10.76;;7.03;11.595
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.188;;10.32;;5.61;11.737
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.193;;10.77;;7.03;11.595
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.194;;10.77;;7.04;11.56
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.199;;10.36;;5.61;11.726
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.202;;10.77;;7.03;11.594
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.211;;10.77;;7.03;11.594
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.212;;10.41;;5.61;11.719
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.223;;10.45;;5.61;11.714
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.233;;10.49;;5.61;11.714
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.242;;10.52;;5.6;11.711
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.243;;10.78;;7.03;11.592
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.251;;10.56;;5.75;11.71
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.253;;10.78;;7.02;11.59
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.254;;10.77;;7.04;11.532
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.262;;10.59;;5.8;11.706
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.264;;10.78;;7.02;11.587
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.274;;10.62;;5.79;11.702
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.276;;10.78;;7.01;11.585
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.277;;10.77;;7.04;11.523
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.28;;10.64;;5.79;11.7
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.287;;10.78;;7.01;11.581
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.289;;10.66;;5.81;11.699
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.297;;10.68;;5.71;11.696
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.305;;10.77;;7.04;11.513
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.307;;10.79;;6.96;11.577
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.308;;10.7;;5.89;11.692
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;0.32;;10.79;;6.94;11.574
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.322;;10.71;;5.89;11.688
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.33;;10.91;;6.38;11.582
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.331;;10.91;;6.38;11.583
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.332;;10.73;;5.9;11.68
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.333;;10.91;;6.36;11.582
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.334;;10.91;;6.35;11.581
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.335;;10.91;;6.34;11.581
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.336;;10.91;;6.33;11.583
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.337;;10.91;;6.31;11.586
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.338;;10.91;;6.31;11.588
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.339;;10.91;;6.31;11.589
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.34;;10.9;;6.32;11.593
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.341;;10.75;;5.89;11.673
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.342;;10.9;;6.31;11.6
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.343;;10.9;;6.29;11.606
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.344;;10.9;;6.28;11.607
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.345;;10.9;;6.26;11.609
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.346;;10.9;;6.25;11.61
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.347;;10.91;;6.14;11.604
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.348;;10.91;;6.14;11.607
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.349;;10.9;;6.48;11.564
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.35;;10.76;;5.82;11.668
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.351;;10.9;;6.49;11.563
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.352;;10.91;;6.12;11.61
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.353;;10.9;;6.5;11.561
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.354;;10.91;;6.12;11.613
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.355;;10.9;;6.51;11.563
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.356;;10.9;;6.11;11.616
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.357;;10.9;;6.52;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.358;;10.9;;6.52;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.359;;10.77;;5.8;11.659
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.36;;10.89;;6.53;11.57
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.361;;10.89;;6.53;11.571
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.362;;10.9;;6.11;11.618
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.363;;10.89;;6.54;11.573
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.364;;10.89;;6.12;11.619
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.365;;10.89;;6.55;11.574
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.366;;10.89;;6.55;11.575
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.367;;10.89;;6.13;11.621
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:32;0.368;;10.87;;6.58;11.574
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.369;;10.89;;6.13;11.623
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.37;;10.78;;5.88;11.653
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.371;;10.88;;6.12;11.625
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:33;0.372;;10.82;;6.78;11.556
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.373;;10.88;;6.11;11.627
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:33;0.374;;10.82;;6.79;11.558
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.375;;10.87;;6.08;11.628
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:33;0.376;;10.81;;6.8;11.561
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.377;;10.87;;6.08;11.628
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.378;;10.81;;6.81;11.561
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.379;;10.79;;5.89;11.65
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.38;;10.86;;6.08;11.63
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.381;;10.8;;6.81;11.557
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.382;;10.85;;5.97;11.631
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.383;;10.85;;5.97;11.634
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.384;;10.8;;6.83;11.555
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.385;;10.84;;5.96;11.636
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.386;;10.8;;5.9;11.648
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:31;0.387;;10.83;;5.96;11.639
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.388;;10.81;;6.87;11.564
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:30;0.389;;10.81;;5.93;11.645
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.39;;10.81;;6.88;11.565
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.391;;10.81;;6.88;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.392;;10.81;;6.88;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.393;;10.81;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.394;;10.82;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.395;;10.82;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.396;;10.82;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.397;;10.82;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.398;;10.81;;6.89;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.399;;10.82;;6.9;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.4;;10.81;;6.9;11.568
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.401;;10.81;;6.9;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:34;0.402;;10.81;;6.9;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.403;;10.81;;6.91;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.404;;10.81;;6.91;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.405;;10.81;;6.91;11.565
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.406;;10.81;;6.92;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.407;;10.81;;6.94;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.408;;10.81;;6.94;11.567
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.409;;10.81;;6.94;11.566
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.41;;10.81;;6.94;11.564
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.411;;10.81;;6.94;11.562
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:35;0.412;;10.81;;6.94;11.559
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.083;;10.77;;7.04;11.493
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.148;;10.78;;7.04;11.484
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.211;;10.78;;7.04;11.474
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.284;;10.78;;7.04;11.467
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.286;;10.78;;7.04;11.459
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.321;;10.78;;7.05;11.453
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.383;;10.78;;7.05;11.446
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.466;;10.78;;7.05;11.439
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.53;;10.78;;7.05;11.432
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.589;;10.78;;7.05;11.426
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.64;;10.79;;7.05;11.419
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.687;;10.79;;7.05;11.412
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.737;;10.79;;7.05;11.404
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.776;;10.79;;7.05;11.398
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.814;;10.79;;7.05;11.391
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:36;1.849;;10.8;;7.05;11.385
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;1.889;;10.8;;7.06;11.379
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;1.92;;10.8;;7.06;11.373
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;1.952;;10.8;;7.06;11.368
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;1.986;;10.81;;7.06;11.364
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.02;;10.81;;7.06;11.36
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.058;;10.81;;7.06;11.358
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.089;;10.82;;7.06;11.356
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.119;;10.82;;7.06;11.354
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.15;;10.82;;7.06;11.352
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.915;;10.83;;7.07;11.351
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.944;;10.83;;7.07;11.349
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;2.997;;10.83;;7.07;11.347
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.01;;10.83;;7.07;11.346
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.034;;10.83;;7.07;11.345
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.056;;10.84;;7.07;11.344
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.078;;10.84;;7.07;11.342
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.1;;10.84;;7.07;11.341
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.122;;10.84;;7.07;11.339
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.147;;10.84;;7.07;11.337
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.18;;10.85;;7.07;11.335
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.207;;10.85;;7.07;11.333
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.235;;10.85;;7.07;11.332
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.261;;10.85;;7.07;11.33
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.289;;10.85;;7.07;11.329
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.312;;10.85;;7.07;11.327
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.335;;10.85;;7.08;11.326
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.357;;10.85;;7.08;11.324
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.379;;10.85;;7.08;11.322
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.405;;10.85;;7.08;11.32
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.426;;10.85;;7.08;11.318
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.447;;10.85;;7.08;11.317
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.469;;10.86;;7.08;11.315
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.491;;10.86;;7.09;11.314
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.517;;10.86;;7.09;11.313
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.539;;10.86;;7.09;11.312
Suivi des lacs sentinelles;Pétarel;Pétarel : centroïde;sonde exo PNE;;29/09/2014;12:37;3.56;;10.86;;7.09;11.311
