nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:08;0.297;195.9;8.53;;8.42;13.043
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.298;196.0;8.59;;8.44;13.044
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.299;196.0;8.59;;8.44;13.044
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.3;196.0;8.59;;8.44;13.044
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.301;196.0;8.59;;8.44;13.045
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.302;196.0;8.59;;8.44;13.045
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.303;196.0;8.59;;8.44;13.045
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.304;196.0;8.59;;8.44;13.046
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.305;196.0;8.59;;8.44;13.047
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.306;196.0;8.59;;8.44;13.047
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.308;196.0;8.59;;8.44;13.048
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.309;196.0;8.59;;8.44;13.048
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.31;196.0;8.59;;8.44;13.048
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.312;196.0;8.59;;8.44;13.049
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.313;196.0;8.59;;8.44;13.049
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.315;196.0;8.59;;8.44;13.049
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.316;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.317;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.319;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.32;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.321;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.322;196.0;8.59;;8.44;13.05
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.326;196.0;8.59;;8.44;13.049
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.338;196.0;8.59;;8.44;13.049
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.354;196.0;8.59;;8.44;13.048
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;0.37;196.0;8.59;;8.44;13.047
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.221;196.0;8.59;;8.44;13.045
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.292;196.0;8.59;;8.44;13.044
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.413;196.0;8.59;;8.44;13.042
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.431;196.0;8.59;;8.44;13.04
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.481;196.0;8.59;;8.44;13.039
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.55;196.0;8.59;;8.45;13.037
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.625;196.0;8.59;;8.45;13.036
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.686;196.0;8.59;;8.45;13.034
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.74;196.0;8.59;;8.45;13.033
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.786;196.0;8.59;;8.45;13.031
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.834;196.0;8.59;;8.45;13.03
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.873;196.0;8.59;;8.45;13.029
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.918;196.0;8.59;;8.45;13.028
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;1.967;196.0;8.59;;8.45;13.027
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;2.014;196.0;8.58;;8.45;13.027
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;2.892;196.0;8.58;;8.45;13.027
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:10;3.018;196.0;8.58;;8.45;13.026
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.034;196.0;8.58;;8.45;13.025
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.035;196.0;8.58;;8.45;13.025
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.058;196.0;8.58;;8.45;13.026
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.098;196.0;8.58;;8.45;13.025
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.215;196.0;8.58;;8.45;13.025
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.348;196.0;8.58;;8.45;13.024
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.481;196.0;8.58;;8.45;13.024
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;3.615;196.0;8.58;;8.45;13.023
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.509;196.0;8.58;;8.45;13.023
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.658;196.0;8.58;;8.45;13.022
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.665;196.0;8.58;;8.45;13.021
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.681;196.0;8.57;;8.45;13.019
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.696;196.0;8.57;;8.45;13.018
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.725;195.9;8.57;;8.45;13.016
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.754;195.9;8.57;;8.45;13.015
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.791;195.9;8.57;;8.45;13.013
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.837;195.9;8.57;;8.45;13.012
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.871;195.9;8.57;;8.45;13.012
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.911;195.9;8.57;;8.45;13.01
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;4.96;195.9;8.56;;8.45;13.001
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;5.023;195.9;8.56;;8.45;12.992
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;5.071;196.0;8.56;;8.45;12.979
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;5.113;196.0;8.56;;8.45;12.967
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;5.156;196.0;8.56;;8.45;12.955
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;5.211;196.0;8.55;;8.45;12.939
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.075;196.0;8.55;;8.45;12.924
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.156;196.0;8.55;;8.45;12.906
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.26;196.0;8.55;;8.46;12.889
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.317;196.1;8.55;;8.46;12.869
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.37;196.1;8.55;;8.46;12.851
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.413;196.1;8.55;;8.46;12.83
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.452;196.1;8.55;;8.46;12.814
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.485;196.1;8.56;;8.46;12.802
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.51;196.1;8.56;;8.46;12.793
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.533;196.1;8.56;;8.46;12.784
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.557;196.1;8.57;;8.46;12.776
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.586;196.1;8.57;;8.46;12.77
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.628;196.2;8.57;;8.46;12.765
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.668;196.2;8.58;;8.46;12.761
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.703;196.2;8.58;;8.46;12.759
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.748;196.2;8.58;;8.46;12.756
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;6.798;196.1;8.58;;8.46;12.754
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.603;196.2;8.58;;8.46;12.753
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.708;196.2;8.58;;8.46;12.752
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.787;196.2;8.58;;8.46;12.75
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.797;196.2;8.59;;8.46;12.748
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.811;196.2;8.59;;8.46;12.746
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.816;196.2;8.59;;8.46;12.745
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.818;196.1;8.59;;8.46;12.743
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.821;196.1;8.59;;8.46;12.742
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.824;196.1;8.59;;8.46;12.741
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.827;196.1;8.59;;8.46;12.74
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.846;196.1;8.59;;8.46;12.739
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.873;196.1;8.59;;8.46;12.738
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.92;196.1;8.59;;8.46;12.736
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;7.966;196.1;8.59;;8.46;12.734
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;8.017;196.1;8.59;;8.46;12.733
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;8.801;196.1;8.59;;8.46;12.732
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;8.873;196.1;8.59;;8.46;12.731
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:11;8.997;196.1;8.59;;8.46;12.73
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:12;9.083;196.1;8.59;;8.46;12.73
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:12;9.145;196.1;8.59;;8.46;12.728
Suivi des lacs sentinelles;Malrif;Malrif : centroïde;sonde exo ONEMA;;02/09/2015;11:12;9.232;196.1;8.58;;8.46;12.726
