nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;26.0;42.0;9.93;;8.1;4.94
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;27.0;43.0;9.72;;8.03;4.62
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;28.0;43.0;9.28;;7.95;4.48
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;29.0;44.0;8.86;;7.87;4.29
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;30.0;44.0;8.68;;7.82;4.19
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;31.0;44.0;8.4;;7.76;4.12
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;32.0;45.0;8.16;;7.71;4.08
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;33.0;45.0;7.97;;7.71;4.02
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;34.0;45.0;7.54;;7.74;3.98
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;35.0;45.0;7.43;;7.57;3.96
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;36.0;45.0;7.26;;7.54;3.95
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;37.0;46.0;7.01;;7.51;3.93
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;38.0;46.0;6.75;;7.48;3.93
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;39.0;46.0;6.44;;7.42;3.89
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;40.0;46.0;6.13;;7.41;3.86
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;41.0;47.0;5.84;;7.32;3.85
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;42.0;47.0;5.83;;7.29;3.85
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;43.0;47.0;5.47;;7.25;3.83
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;44.0;47.0;4.68;;7.21;3.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;15/09/2015;10:00;45.0;48.0;0.68;;7.5;3.8
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;0.5;42.0;8.58;;7.5;10.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;1.0;42.0;8.59;;7.42;10.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;1.5;42.0;8.58;;7.39;10.87
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;2.0;42.0;8.6;;7.36;10.85
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;2.5;42.0;8.57;;7.29;10.83
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;3.0;42.0;8.6;;7.32;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;3.5;41.0;8.59;;7.32;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;4.0;41.0;8.6;;7.35;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;4.5;41.0;8.59;;7.38;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;5.0;41.0;8.6;;7.42;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;5.5;42.0;8.61;;7.45;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;6.0;42.0;8.58;;7.48;10.82
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;6.5;41.0;8.6;;7.49;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;7.0;41.0;8.6;;7.51;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;7.5;41.0;8.61;;7.51;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;8.0;41.0;8.6;;7.51;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;8.5;41.0;8.61;;7.53;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;9.0;41.0;8.6;;7.53;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;9.5;42.0;8.6;;7.53;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;10.0;42.0;8.59;;7.53;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;10.5;42.0;8.62;;7.54;10.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;11.0;42.0;8.61;;7.54;10.8
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;11.5;42.0;8.62;;7.54;10.8
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;12.0;41.0;8.6;;7.54;10.79
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;12.5;41.0;8.61;;7.54;10.78
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;13.0;42.0;8.61;;7.54;10.77
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;13.5;44.0;10.06;;7.85;9.25
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;14.0;44.0;10.77;;8.13;8.5
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;14.5;43.0;10.85;;8.2;8.2
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;15.0;44.0;10.98;;8.31;7.72
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;16.0;43.0;10.96;;8.31;7.43
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;17.0;43.0;10.83;;8.22;6.92
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;18.0;42.0;10.5;;7.26;6.26
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;19.0;42.0;10.45;;7.77;6.15
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;20.0;42.0;10.54;;7.77;5.95
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;21.0;43.0;10.37;;7.7;5.74
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;22.0;42.0;10.34;;7.67;5.4
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;23.0;43.0;10.2;;7.61;5.17
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;24.0;43.0;10.04;;7.56;5.0
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;25.0;44.0;9.78;;7.5;4.81
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;26.0;44.0;9.48;;7.43;4.74
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;27.0;45.0;9.31;;7.36;4.6
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;28.0;45.0;9.07;;7.3;4.5
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;29.0;45.0;8.89;;7.25;4.43
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;30.0;46.0;8.64;;7.19;4.36
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;31.0;46.0;8.26;;7.11;4.29
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;32.0;46.0;7.95;;7.05;4.25
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;33.0;46.0;7.77;;7.0;4.22
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;34.0;47.0;7.57;;6.95;4.18
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;35.0;47.0;7.22;;6.9;4.15
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;sonde Hydrolab CIH;;19/09/2016;12:20;36.0;48.0;6.57;;6.83;4.08
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;0.5;42.0;9.53;;7.13;9.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;1.0;42.0;9.56;;7.11;9.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;1.5;42.0;9.53;;7.8;9.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;2.0;42.0;9.53;;7.11;9.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;2.5;42.0;9.53;;7.11;9.9
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;3.0;42.0;9.51;;7.1;9.89
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;3.5;41.0;9.5;;7.1;9.88
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;4.0;41.0;9.54;;7.09;9.88
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;4.5;41.0;9.54;;7.13;9.88
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;5.0;41.0;9.54;;7.14;9.88
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;5.5;42.0;9.53;;7.15;9.87
Suivi des lacs sentinelles;Rabuons;Rabuons : point de prélèvement 1;hydrolab_ms5;;19/09/2017;11:30;6.0;42.0;9.53;;7.14;9.88
