nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.202;13.0;10.96;57.4;5.88;11.477
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.21;13.0;10.98;58.9;5.86;11.468
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.217;13.0;11.0;58.1;5.87;11.462
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.225;13.0;11.01;57.3;5.89;11.458
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.232;13.0;11.03;56.6;5.9;11.454
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.239;13.0;11.04;56.1;5.91;11.446
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.242;12.0;11.2;43.6;6.13;11.479
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.243;12.0;11.2;43.8;6.12;11.492
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.244;12.0;11.21;44.4;6.11;11.508
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.245;13.0;11.06;55.5;5.92;11.44
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.246;12.0;11.21;39.5;6.2;11.523
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.247;12.0;11.21;39.4;6.2;11.527
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.248;13.0;11.07;55.1;5.92;11.435
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.249;12.0;11.21;39.7;6.2;11.526
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.25;12.0;11.21;39.7;6.2;11.524
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.251;12.0;11.21;39.7;6.2;11.522
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.252;12.0;11.21;40.1;6.19;11.52
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.253;12.0;11.21;40.8;6.18;11.517
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.254;12.0;11.21;41.0;6.17;11.517
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.255;13.0;11.09;54.9;5.93;11.433
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.256;12.0;11.21;41.3;6.17;11.512
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.257;12.0;11.21;40.5;6.18;11.51
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.258;12.0;11.21;40.7;6.18;11.505
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.259;12.0;11.2;47.5;6.06;11.499
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.26;13.0;11.1;49.3;6.03;11.432
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.261;12.0;11.18;48.0;6.05;11.476
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.262;12.0;11.16;49.3;6.03;11.448
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.263;12.0;11.14;49.5;6.02;11.438
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.264;12.0;11.14;49.4;6.02;11.436
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.265;13.0;11.11;52.1;5.98;11.432
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:06;0.266;13.0;11.12;51.9;5.98;11.433
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.274;12.0;11.2;43.6;6.13;11.475
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.284;12.0;11.2;43.6;6.13;11.472
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.295;12.0;11.2;43.4;6.13;11.469
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.305;12.0;11.2;43.1;6.14;11.465
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.319;12.0;11.2;42.8;6.14;11.461
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.331;12.0;11.2;42.6;6.14;11.456
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.344;12.0;11.2;37.0;6.24;11.45
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.357;12.0;11.2;35.9;6.26;11.446
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.37;12.0;11.2;35.4;6.27;11.44
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.387;12.0;11.2;35.0;6.28;11.432
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.402;12.0;11.2;35.2;6.28;11.419
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.418;12.0;11.2;34.9;6.28;11.407
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.435;12.0;11.2;34.4;6.29;11.394
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.456;12.0;11.2;33.9;6.3;11.387
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.474;12.0;11.2;33.7;6.3;11.381
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.493;12.0;11.2;33.5;6.3;11.375
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.514;12.0;11.2;33.3;6.31;11.369
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.539;12.0;11.2;33.1;6.31;11.365
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.561;12.0;11.2;33.0;6.31;11.363
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.584;12.0;11.2;32.8;6.32;11.362
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.608;12.0;11.2;32.5;6.32;11.358
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.634;12.0;11.2;32.4;6.32;11.355
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.665;12.0;11.2;32.4;6.32;11.353
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;0.692;12.0;11.2;32.3;6.33;11.351
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.433;12.0;11.2;32.3;6.33;11.348
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.475;12.0;11.2;32.1;6.33;11.345
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.526;12.0;11.2;32.0;6.33;11.342
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.57;12.0;11.2;31.8;6.33;11.338
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.584;12.0;11.2;31.6;6.34;11.334
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.599;12.0;11.19;31.5;6.34;11.33
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.606;12.0;11.19;31.4;6.34;11.327
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.615;12.0;11.19;31.3;6.34;11.324
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.644;12.0;11.19;31.2;6.35;11.319
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.677;12.0;11.19;30.9;6.35;11.316
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.713;12.0;11.19;30.8;6.35;11.314
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.747;12.0;11.19;30.6;6.36;11.311
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.785;12.0;11.19;30.3;6.36;11.308
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.816;12.0;11.18;30.1;6.36;11.306
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.847;12.0;11.18;30.0;6.37;11.304
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.877;12.0;11.18;29.8;6.37;11.303
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.913;12.0;11.18;29.7;6.37;11.301
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;1.961;12.0;11.18;29.6;6.37;11.301
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;2.001;12.0;11.18;29.4;6.38;11.299
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;2.757;12.0;11.18;29.4;6.38;11.297
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:07;2.816;12.0;11.18;29.2;6.38;11.295
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;2.9;12.0;11.18;29.0;6.38;11.293
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;2.907;12.0;11.18;28.7;6.39;11.291
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;2.909;12.0;11.18;28.5;6.39;11.29
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;2.932;12.0;11.18;28.4;6.39;11.288
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;2.992;12.0;11.18;28.2;6.4;11.286
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.067;12.0;11.17;28.2;6.4;11.283
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.12;12.0;11.17;28.1;6.4;11.281
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.17;12.0;11.17;27.9;6.4;11.276
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.215;12.0;11.17;27.6;6.41;11.272
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.259;12.0;11.17;27.5;6.41;11.266
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.31;12.0;11.16;27.3;6.41;11.261
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.351;12.0;11.16;27.0;6.42;11.255
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.39;12.0;11.16;26.8;6.42;11.249
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.427;12.0;11.16;26.6;6.43;11.242
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.466;12.0;11.16;26.4;6.43;11.236
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.494;12.0;11.16;26.2;6.43;11.229
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.518;12.0;11.16;25.8;6.44;11.223
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.543;12.0;11.16;25.5;6.45;11.217
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.576;12.0;11.16;25.2;6.45;11.211
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;3.619;12.0;11.16;24.9;6.45;11.205
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.371;12.0;11.16;24.7;6.46;11.2
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.417;12.0;11.16;24.4;6.46;11.195
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.439;12.0;11.16;24.2;6.47;11.193
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.471;12.0;11.16;23.9;6.47;11.192
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.492;12.0;11.16;23.7;6.48;11.191
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.51;12.0;11.16;23.4;6.48;11.191
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.521;12.0;11.16;23.2;6.49;11.189
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.529;12.0;11.16;23.0;6.49;11.187
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.543;12.0;11.16;22.6;6.5;11.184
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.57;12.0;11.15;22.4;6.5;11.176
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.608;12.0;11.16;22.2;6.5;11.17
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.653;12.0;11.16;22.0;6.51;11.162
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.698;12.0;11.16;21.9;6.51;11.155
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.753;12.0;11.16;21.8;6.51;11.147
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.799;12.0;11.16;21.8;6.51;11.142
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.841;12.0;11.16;21.7;6.51;11.133
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.877;12.0;11.16;21.7;6.51;11.124
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.919;12.0;11.16;21.6;6.51;11.112
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.957;12.0;11.17;21.5;6.51;11.102
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;4.996;12.0;11.17;21.5;6.51;11.09
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;5.035;12.0;11.17;21.5;6.51;11.079
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;5.777;12.0;11.18;21.5;6.52;11.069
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;5.884;12.0;11.18;21.4;6.52;11.062
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.003;12.0;11.18;21.5;6.52;11.05
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.075;12.0;11.17;21.5;6.52;11.035
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.09;12.0;11.17;21.5;6.51;11.011
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.121;12.0;11.17;21.6;6.51;10.986
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.179;12.0;11.17;21.7;6.51;10.953
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.229;12.0;11.17;21.8;6.51;10.92
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.292;12.0;11.17;21.9;6.51;10.873
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.35;12.0;11.18;22.0;6.51;10.825
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.412;12.0;11.18;22.1;6.5;10.766
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.466;13.0;11.18;22.2;6.5;10.708
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.519;13.0;11.18;22.4;6.5;10.639
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.565;13.0;11.19;22.4;6.5;10.578
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.612;13.0;11.19;22.4;6.5;10.508
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.652;13.0;11.2;22.3;6.5;10.446
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.69;13.0;11.21;22.3;6.5;10.379
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.727;13.0;11.22;22.2;6.5;10.324
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:08;6.766;13.0;11.23;22.1;6.5;10.263
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;6.805;13.0;11.24;22.2;6.5;10.201
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.568;14.0;11.25;22.2;6.5;10.113
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.667;14.0;11.26;22.2;6.5;10.035
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.756;14.0;11.27;22.3;6.5;8.878
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.878;15.0;11.58;22.4;6.5;8.71
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.895;15.0;11.64;22.5;6.49;8.625
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.93;15.0;11.68;22.5;6.49;8.642
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.947;15.0;11.68;22.6;6.49;8.803
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.957;15.0;11.65;22.6;6.49;8.819
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.964;16.0;11.65;22.6;6.49;8.818
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.977;16.0;11.66;22.5;6.49;8.78
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;7.998;16.0;11.67;22.4;6.49;8.695
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.027;16.0;11.7;22.4;6.5;8.624
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.059;16.0;11.71;22.4;6.49;8.533
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.093;16.0;11.73;22.4;6.49;8.505
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.135;17.0;11.74;22.5;6.49;8.421
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.169;17.0;11.76;22.5;6.49;8.396
Suivi des lacs sentinelles;Brévent;Brévent : point de prélèvement 1;sonde exo;;02/09/2014;12:09;8.206;17.0;11.77;22.5;6.49;8.331
