nom du projet;nom du site;nom de la plateforme;outil de mesure;commentaire sonde;date de prélèvement;heure;profondeur réelle observée (m);cond25degres (ms/cm);oxygene mg (mg/l);ph brut (nounit);ph tc (nounit);Température (°c)
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;3.803;278.9;9.33;-279.0;8.53;8.897
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;3.886;277.4;9.33;-278.8;8.53;8.884
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;3.963;277.1;9.32;-278.6;8.53;8.877
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;4.037;274.1;9.32;-278.4;8.52;8.867
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;4.117;274.9;9.32;-278.3;8.52;8.856
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;4.184;278.7;9.32;-278.1;8.52;8.847
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;4.994;280.5;9.32;-277.6;8.51;8.841
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.115;282.5;9.32;-277.2;8.5;8.831
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.186;281.0;9.32;-276.9;8.5;8.817
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.249;278.1;9.32;-276.7;8.49;8.807
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.273;276.1;9.32;-276.6;8.49;8.805
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.316;275.6;9.32;-276.5;8.49;8.805
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.379;278.4;9.31;-276.3;8.49;8.802
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.464;279.8;9.31;-276.2;8.49;8.793
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.543;282.2;9.31;-276.2;8.49;8.783
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.619;283.3;9.3;-276.3;8.49;8.774
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.695;279.1;9.31;-276.4;8.49;8.771
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;5.769;276.3;9.31;-277.0;8.5;8.767
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;6.614;274.3;9.3;-277.3;8.51;8.764
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;6.698;273.1;9.3;-277.3;8.51;8.762
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;6.842;275.5;9.3;-277.2;8.5;8.761
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;6.947;276.2;9.3;-276.9;8.5;8.758
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;7.001;277.6;9.3;-276.7;8.49;8.754
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;7.065;278.9;9.29;-276.5;8.49;8.752
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;7.119;278.3;9.3;-276.4;8.49;8.749
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;7.174;274.2;9.3;-276.1;8.49;8.745
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:19;7.236;272.1;9.29;-276.0;8.49;8.742
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.287;273.0;9.29;-275.8;8.49;8.742
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.34;278.8;9.29;-275.6;8.48;8.741
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.389;284.2;9.29;-275.4;8.48;8.739
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.434;285.8;9.29;-275.1;8.48;8.738
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.494;282.9;9.29;-274.9;8.47;8.736
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.544;278.9;9.29;-274.6;8.47;8.733
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.593;273.8;9.29;-274.4;8.46;8.73
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;7.641;274.6;9.29;-274.2;8.46;8.727
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;8.448;279.4;9.29;-273.9;8.46;8.725
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;8.594;281.4;9.28;-273.7;8.46;8.718
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;8.764;282.0;9.28;-273.4;8.45;8.703
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;8.868;283.5;9.28;-273.1;8.45;8.697
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;8.921;278.9;9.28;-272.8;8.44;8.68
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.009;274.8;9.28;-272.4;8.44;8.641
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.1;276.1;9.28;-272.1;8.43;8.631
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.197;277.9;9.28;-271.7;8.43;8.626
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.283;279.6;9.28;-270.6;8.41;8.618
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.363;282.5;9.28;-269.4;8.4;8.616
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.445;282.8;9.29;-268.6;8.39;8.615
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.504;281.8;9.28;-268.1;8.38;8.613
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.569;280.8;9.28;-267.8;8.37;8.608
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.636;278.1;9.28;-267.5;8.37;8.596
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;9.714;278.8;9.28;-267.2;8.36;8.595
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.539;279.6;9.28;-267.0;8.36;8.588
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.666;280.8;9.28;-266.8;8.36;8.574
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.748;281.3;9.28;-266.6;8.36;8.561
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.814;280.0;9.28;-266.4;8.36;8.559
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.897;277.6;9.29;-266.2;8.35;8.554
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;10.98;275.7;9.29;-265.9;8.35;8.552
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.063;277.8;9.29;-265.6;8.34;8.553
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.137;280.3;9.29;-265.4;8.34;8.549
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.232;284.1;9.28;-265.2;8.33;8.546
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.308;285.0;9.29;-264.9;8.33;8.544
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.377;280.8;9.29;-264.7;8.33;8.543
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;11.448;276.3;9.29;-264.4;8.33;8.544
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.268;272.5;9.29;-264.2;8.33;8.542
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.422;274.3;9.29;-264.0;8.32;8.54
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.537;277.8;9.29;-263.9;8.32;8.538
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.68;284.3;9.29;-263.8;8.32;8.537
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.715;286.2;9.29;-263.6;8.31;8.537
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.834;284.4;9.29;-263.3;8.31;8.535
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.921;280.8;9.29;-263.0;8.3;8.534
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;12.99;275.6;9.29;-262.7;8.3;8.535
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.057;276.4;9.29;-262.4;8.3;8.536
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.132;279.9;9.29;-262.1;8.3;8.534
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.192;282.0;9.29;-261.8;8.29;8.531
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.249;284.5;9.29;-261.6;8.29;8.53
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.303;285.6;9.29;-261.4;8.28;8.528
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.357;283.5;9.29;-261.2;8.28;8.525
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.414;277.8;9.29;-261.2;8.28;8.525
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.458;274.1;9.29;-261.2;8.28;8.527
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.499;276.8;9.29;-261.3;8.28;8.528
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.538;279.7;9.3;-261.5;8.29;8.529
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.583;282.7;9.3;-262.0;8.3;8.535
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.617;282.1;9.3;-264.5;8.33;8.545
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.649;280.8;9.3;-265.4;8.34;8.544
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.676;280.1;9.3;-265.4;8.34;8.542
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.706;277.2;9.31;-265.4;8.34;8.539
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.727;273.0;9.31;-265.3;8.34;8.537
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:20;13.747;275.7;9.32;-265.2;8.34;8.538
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.765;280.9;9.32;-265.2;8.33;8.537
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.782;281.3;9.32;-265.2;8.33;8.536
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.799;281.0;9.33;-265.2;8.33;8.537
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.813;282.3;9.33;-265.2;8.33;8.536
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.826;280.6;9.33;-265.2;8.33;8.536
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.837;276.8;9.33;-265.1;8.33;8.538
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.848;274.9;9.34;-265.1;8.33;8.541
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.86;276.6;9.34;-265.1;8.33;8.542
Suivi des lacs sentinelles;Blanc du Bramant;Blanc du Bramant : point de prélèvement 1;sonde exo Université de savoie;echantillonnage réalisé par florent arthaud usmb;30/09/2019;14:21;13.87;278.6;9.34;-265.1;8.33;8.542
